,index,순번,구,가맹점,주소,동,경도,위도
1505,10094,32158,동구,로또 미림샵,대전광역시 동구 동서대로 1689,용전동,127.436693888994,36.350315576746
1506,10103,9708,동구,로또스포츠대전판암점,대전광역시 동구 옥천로 135,판암동,127.45533204398,36.317504705919
1507,10106,2254,동구,로뚜뚜,대전광역시 동구 산내로 1331,낭월동,127.466902299286,36.2821054487183
1508,10107,8006,동구,로띠모(L'ottimo),대전광역시 동구 동서대로1695번길 43,용전동,127.43672038989,36.351370393007
1509,10113,21874,동구,로렌헤어,대전광역시 동구 은어송로52번길 60,가오동,127.456777700008,36.3033835838366
1510,10116,26958,동구,로망뚜와,대전광역시 동구 대전천북로 20,삼성동,127.425597794044,36.3388523017353
1511,10138,22049,동구,로사,대전광역시 동구 중앙로204번길 26 ,중동,127.432331259706,36.3297642887185
1512,10165,27806,동구,로얄칼라현상소,대전광역시 동구 대전로 823-2,정동,127.431603290137,36.3328887739683
1513,10172,33035,동구,로열독,대전광역시 동구 동대전로 203-1 ,자양동,127.448633649298,36.3398507179731
1514,10176,11478,동구,로이 기획,대전광역시 동구 성동로 61-10 ,자양동,127.450912071957,36.3411219003892
1515,10186,13480,동구,로제타스톤영어학원,대전광역시 동구 용운로 117,용운동,127.455301991443,36.3281325753566
1516,10205,12729,동구,로충칭마라탕,대전광역시 동구 동대전로 174-7 ,자양동,127.44828679573,36.3371505689579
1517,10212,10958,동구,로켓(Rocket),대전광역시 동구 계족로464번길 6,용전동,127.433019943335,36.3529948866697
1518,10231,18300,동구,롤링인더도그,대전광역시 동구 안샘1길 50,천동,127.446390889667,36.3168776857371
1519,10241,9990,동구,롯데리아  대전용운점,대전광역시 동구 용운로 148 ,용운동,127.458761622319,36.3279781323651
1520,10247,29085,동구,롯데리아 대전동부점,대전광역시 동구 동서대로1695번길 30,용전동,127.437518299333,36.3512760051536
1521,10255,24184,동구,롯데리아(대전가오점),대전광역시 동구 은어송로 60,가오동,127.456126586887,36.3061908998477
1522,10266,33548,동구,롯데리아중동점,대전광역시 동구 중앙로 189-2 ,중동,127.430296429323,36.3305896294438
1523,10267,21609,동구,롯데리아패션아일랜드점,대전광역시 동구 은어송로 72,가오동,127.457985837078,36.3069678174478
1524,10273,25201,동구,롯데정수기,대전광역시 동구 태전로 130 ,삼성동,127.422224506098,36.3399582035633
1525,10274,22708,동구,롱다리꼬마김밥,대전광역시 동구 용운로 117,용운동,127.455301991443,36.3281325753566
1526,10276,3170,동구,롱다리치킨,대전광역시 동구 계족로 330,성남동,127.435614752432,36.3418006299086
1527,10289,17287,동구,루꼬베르,대전광역시 동구 중앙로 200,중동,127.431162001818,36.330664101385
1528,10295,32922,동구,루나조명,대전광역시 동구 계족로489번길 8 ,용전동,127.432324781783,36.3555771005787
1529,10303,12840,동구,루디아,대전광역시 동구 중앙로200번길 85,원동,127.433634919595,36.3272971013934
1530,10313,2296,동구,루리아,대전광역시 동구 산내로 1319,낭월동,127.467340149243,36.2811672297903
1531,10325,2687,동구,루비헤어,대전광역시 동구 석천로 39-23,낭월동,127.466414771589,36.2763046361771
1532,10329,17803,동구,"루시아침구,수예",대전광역시 동구 원동 65,원동,0,0
1533,10330,17915,동구,루시카페공방,대전광역시 동구 용운로151번길 44,용운동,127.460162461936,36.3298361979696
1534,10331,30393,동구,루시헤어,대전광역시 동구 우암로 296,가양동,127.448390842605,36.3464800323115
1535,10342,5535,동구,루앙 부띠끄,대전광역시 동구 중앙로194번길 6-1 ,중동,127.430843754807,36.3301901488745
1536,10344,23866,동구,루이비독,대전광역시 동구 충정로139번길 12 ,자양동,127.449203937527,36.3421554911455
1537,10352,9124,동구,루카,대전광역시 동구 동서대로 1518,삼성동,127.421866630025,36.3409111082875
1538,10381,36939,동구,류수학클리닉수학교습소,대전광역시 동구 대전로542번길 78,천동,127.446044443222,36.3154865690411
1539,10392,22730,동구,르네셀,대전광역시 동구 은어송로 42-3,가오동,127.454742067386,36.3052316421494
1540,10400,9872,동구,르노삼성자동차지정정비코너낭월,대전광역시 동구 산내로1315번길 5-5 ,낭월동,127.467585972072,36.2806364637579
1541,10414,38356,동구,르아브,대전광역시 동구 계족로 348,성남동,127.434808340571,36.3432540968154
1542,10426,2009,동구,리,대전광역시 동구 대전천동로 534 ,원동,127.431186248337,36.3287176531836
1543,10446,32368,동구,리드인아침마을,대전광역시 동구 우암로 192,가양동,127.441166181564,36.3404238179092
1544,10464,37909,동구,리미티드 전자담배,대전광역시 동구 대학로 67-1,용운동,127.456443094795,36.3359781791287
1545,10467,35118,동구,리바이 소제,대전광역시 동구 계족로 263,소제동,127.43856663517,36.3363403400208
1546,10468,25978,동구,리바이벌,대전광역시 동구 산내로 292 ,하소동,127.439140884837,36.2118492441498
1547,10512,3995,동구,리스보아모텔,대전광역시 동구 동서대로1705번길 52 ,용전동,127.437892543642,36.3522174413129
1548,10513,29186,동구,리스코코헤어,대전광역시 동구 동구청로 89-2,가오동,127.456979499438,36.3062750570675
1549,10548,33321,동구,리오 더 웨어하우스 주식회사,대전광역시 동구 물류로 4 ,구도동,127.468825691439,36.2727470704111
1550,10562,3460,동구,리젠트커텐,대전광역시 동구 중앙로204번길 101,원동,127.434339134877,36.3268190836478
1551,10568,26471,동구,리즈헤어,대전광역시 동구 충정로139번길 16 ,자양동,127.449340366338,36.3419377052382
1552,10570,2248,동구,리지 할인마트,대전광역시 동구 동대전로256번길 75,가양동,127.450573547056,36.3459928488921
1553,10571,35833,동구,리지아 미용실,대전광역시 동구 대전로 437,가오동,127.452688388908,36.3052069935391
1554,10584,15701,동구,리치텔,대전광역시 동구 동서대로1705번길 63 ,용전동,127.437659414142,36.3527625136076
1555,10585,16959,동구,리치할인마트,대전광역시 동구 신기로 105 ,가오동,127.457368859363,36.3109654642801
1556,10597,21872,동구,리턴상회,대전광역시 동구 중동 36,중동,0,0
1557,10599,2428,동구,리틀 모차르트 음악학원,대전광역시 동구 산내로1287번길 20,낭월동,127.46779952285,36.278633651591
1558,10603,14782,동구,리틀리커피,대전광역시 동구 계족로 495-1,용전동,127.432523819137,36.3560305711658
1559,10619,18577,동구,리프레쉬디자인,대전광역시 동구 산내로 308 ,하소동,127.440388405094,36.2131996045951
1560,10634,36410,동구,리홈 쿠첸,대전광역시 동구 옥천로180번길 47-2,판암동,127.462764378165,36.3158216932373
1561,10639,16773,동구,린,대전광역시 동구 대전로 507-1,천동,127.448482219202,36.3103971457449
1562,10647,27700,동구,린아뜰리에,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
1563,10652,8470,동구,린헤어캐슬,대전광역시 동구 동부로 56-8,판암동,127.458823812462,36.3211087687101
1564,10680,3032,동구,마나식당,대전광역시 동구 대흥로206번길 31 ,인동,127.435211697998,36.325173424903
1565,10683,30128,동구,마녀돈앤파스타 동구점,대전광역시 동구 계족로409번길 13,홍도동,127.431121626124,36.3481360460853
1566,10684,8327,동구,마녀떡볶이,대전광역시 동구 충정로 12,가양동,127.452308039389,36.3486001486672
1567,10692,31961,동구,마늘에빠진닭(산내점),대전광역시 동구 산내로1257번길 83 ,낭월동,127.465608866497,36.2767548534729
1568,10708,21278,동구,마당에모닥불하늘엔둥근달,대전광역시 동구 산내로 321-35 ,하소동,127.440844260968,36.2151049415157
1569,10713,39297,동구,마더레시피,대전광역시 동구 은어송로 50,가오동,127.45539338577,36.3056312691132
1570,10742,13751,동구,마루,대전광역시 동구 은어송로51번길 6-11,가오동,127.455571607058,36.3067166009413
1571,10747,2259,동구,마루,대전광역시 동구 산내로1287번길 10-6,낭월동,127.468469932624,36.2787153779325
1572,10751,18716,동구,마루(대전대점),대전광역시 동구 대학로50번길 78-38,용운동,127.456316538807,36.3329946926237
1573,10759,23156,동구,마루약국,대전광역시 동구 동부로73번길 6,판암동,127.460859827566,36.3225449813787
1574,10762,35257,동구,마루참숯닭갈비,대전광역시 동구 우암로 226,가양동,127.441669361347,36.3432707511484
1575,10765,40154,동구,마루홈케어,대전광역시 동구 매봉로25-1,가양동,127.442715149067,36.3455192751962
1576,10818,17387,동구,마산농원,대전광역시 동구 냉천로 39 ,마산동,127.484752596892,36.3867914415477
1577,10824,36437,동구,마성소국밥 대전역점,대전광역시 동구 중앙로200번길 3 ,중동,127.431687348456,36.3306016460514
1578,10836,16946,동구,마스터수학교습소,대전광역시 동구 대전로542번길 121,천동,127.442910279718,36.3148163911269
1579,10844,18754,동구,마시내탕수육,대전광역시 동구 충정로 110 ,가양동,127.451643937757,36.3442720730966
1580,10847,36651,동구,마시멜로키즈카페,대전광역시 동구 용운로 117,용운동,127.455301991443,36.3281325753566
1581,10862,14504,동구,마에스트로 커스텀,대전광역시 동구 계족로 214 ,소제동,127.440438842157,36.3321395652571
1582,10883,15041,동구,마음약국,대전광역시 동구 동서대로1695번길 4,용전동,127.438056895308,36.3499356098075
1583,10887,9432,동구,마음편한정신건강의학과의원,대전광역시 동구 동서대로 1671,용전동,127.435385195527,36.3489678713747
1584,10898,34509,동구,마이데스크 스터디카페 대전보건대점,대전광역시 동구 우암로 324,가양동,127.45101067352,36.3478866372309
1585,10900,36073,동구,마이데스크 스터디카페 신흥점,대전광역시 동구 새들2길 30,신흥동,127.44258283517,36.3262283113564
1586,10913,7627,동구,마이에덴헤어,대전광역시 동구 우암로311번길 35 ,가양동,127.44881602332,36.3487856194054
1587,10941,27933,동구,마인잉크(mine  ink),대전광역시 동구 계족로438번길 7,용전동,127.43291422724,36.3508838214535
1588,10974,2988,동구,마코대전역점,대전광역시 동구 대전로 811 ,정동,127.432056568137,36.3317937394655
1589,10984,728,동구,마포 갈매기,대전광역시 동구 은어송로51번길 30 ,가오동,127.454387225922,36.3070540939631
1590,10985,39767,동구,마포닭발,대전광역시 동구 백룡로 47-10,자양동,127.451715643997,36.333830887685
1591,11004,17308,동구,만경집식당,대전광역시 동구 대전로791번길 42 ,중동,127.430979726534,36.3295804634429
1592,11010,1937,동구,만나 슈퍼,대전광역시 동구 산내로 1352-25,낭월동,127.46770167377,36.2847128688877
1593,11016,26191,동구,만나분식,대전광역시 동구 동서대로1695번길 30,용전동,127.437518299333,36.3512760051536
1594,11018,18631,동구,만나스토아,대전광역시 동구 동산초교로22번길 15,홍도동,127.426887116485,36.3479379402579
1595,11019,6694,동구,만나식당,대전광역시 동구 계족로483번길 51 ,용전동,127.429660263413,36.3549857193782
1596,11027,3016,동구,만나회관,대전광역시 동구 천동 186-10,천동,127.444633175287,36.317314909452
1597,11030,30002,동구,만남의광장,대전광역시 동구 계족로 393-1,성남동,127.432044150826,36.3468088901672
1598,11031,27333,동구,만남의광장,대전광역시 동구 동대전로131번길 8-7 ,자양동,127.445310498912,36.3345098984602
1599,11036,1533,동구,만년 축산,대전광역시 동구 대전로 474,가오동,127.451113309008,36.30799614874
1600,11037,1579,동구,만년 축산 정육 식당,대전광역시 동구 대전로 474 ,가오동,127.451113309008,36.30799614874
1601,11061,16676,동구,만년철물,대전광역시 동구 동산초교로22번길 45 ,홍도동,127.429039114596,36.3475476850448
1602,11080,3024,동구,만리장성 (효동점 ),대전광역시 동구 대전로 637-1 ,효동,127.439361366649,36.3174965240327
1603,11084,6803,동구,만물상회,대전광역시 동구 동서대로 1583 ,홍도동,127.427632441992,36.3442615493403
1604,11096,16654,동구,만석당,대전광역시 동구 가양1동 318 지하상가 나-78,가양동,0,0
1605,11101,36714,동구,만세곱창 가오점,대전광역시 동구 대전로448번길 85-12,가오동,127.455781021461,36.3088179824562
1606,11111,9311,동구,만월,대전광역시 동구 산내로1287번길 10-18,낭월동,127.468183928171,36.2792625245149
1607,11113,23663,동구,만인산자연휴양휴계소,대전광역시 동구 산내로 111 ,하소동,127.44905785378,36.2001134998525
1608,11117,36212,동구,만점24스터디카페 우송대점,대전광역시 동구 동대전로 168-1,자양동,127.447754117949,36.336754787314
1609,11126,1930,동구,만평 아울렛,대전광역시 동구 동대전로 252 ,가양동,127.447249047234,36.3440115812574
1610,11150,2429,동구,맑은소리 색소폰 음악학원,대전광역시 동구 산내로1287번길 5,낭월동,127.468623786558,36.2783675494542
1611,11162,20524,동구,맑은피부,대전광역시 동구 흥룡로65번길 59,가양동,127.44745582787,36.3514156562432
1612,11169,36850,동구,맘모스당구클럽,대전광역시 동구 우암로 159,성남동,127.435050357765,36.3406233187757
1613,11178,22376,동구,맘스분식,대전광역시 동구 백룡로 133 ,용운동,127.454371074518,36.3289063527267
1614,11182,26774,동구,맘스카페,대전광역시 동구 중앙로200번길 70,원동,127.432746795187,36.3274480230318
1615,11183,27225,동구,맘스케익(용전),대전광역시 동구 계족로483번길 48-11 ,용전동,127.429771932622,36.3555800916894
1616,11185,26403,동구,맘스터치,대전광역시 동구 우암로 324,가양동,127.45101067352,36.3478866372309
